animal,timestamp,lon,lat,datetime_utc,datetime_hst,month,year,season,tod,nearest_island,w_l_ward,date,Date,moon.phase,MEI,Periodmei,Periodmeifull
MdTag014,6/24/2012 5:00,-156.5465,20.13627,6/24/2012 5:00,6/23/2012 19:00,6,2012,spring,Dusk,Kaho'olawe,leeward,6/24/2012 5:00,6/24/2012,1st Quarter,-0.1,Neutral,Neutral
MdTag014,6/24/2012 9:00,-156.5656,20.1344,6/24/2012 9:00,6/23/2012 23:00,6,2012,spring,Night,Kaho'olawe,leeward,6/24/2012 9:00,6/24/2012,1st Quarter,-0.1,Neutral,Neutral
MdTag014,6/24/2012 13:00,-156.5381,20.10455,6/24/2012 13:00,6/24/2012 3:00,6,2012,spring,Night,Kaho'olawe,leeward,6/24/2012 13:00,6/24/2012,1st Quarter,-0.1,Neutral,Neutral
MdTag014,6/24/2012 17:00,-156.4442,20.11274,6/24/2012 17:00,6/24/2012 7:00,6,2012,spring,Day,Kaho'olawe,leeward,6/24/2012 17:00,6/24/2012,1st Quarter,-0.1,Neutral,Neutral
MdTag014,6/24/2012 21:00,-156.3851,20.10933,6/24/2012 21:00,6/24/2012 11:00,6,2012,spring,Day,Kaho'olawe,leeward,6/24/2012 21:00,6/24/2012,1st Quarter,-0.1,Neutral,Neutral
MdTag014,6/25/2012 1:00,-156.3885,20.0873,6/25/2012 1:00,6/24/2012 15:00,6,2012,spring,Day,Hawai'i,leeward,6/25/2012 1:00,6/25/2012,1st Quarter,-0.1,Neutral,Neutral
MdTag014,6/25/2012 5:00,-156.394,20.08719,6/25/2012 5:00,6/24/2012 19:00,6,2012,spring,Dusk,Kaho'olawe,leeward,6/25/2012 5:00,6/25/2012,1st Quarter,-0.1,Neutral,Neutral
MdTag014,6/25/2012 9:00,-156.3814,20.10198,6/25/2012 9:00,6/24/2012 23:00,6,2012,spring,Night,Kaho'olawe,leeward,6/25/2012 9:00,6/25/2012,1st Quarter,-0.1,Neutral,Neutral
MdTag014,6/25/2012 13:00,-156.3735,20.09367,6/25/2012 13:00,6/25/2012 3:00,6,2012,spring,Night,Hawai'i,leeward,6/25/2012 13:00,6/25/2012,1st Quarter,-0.1,Neutral,Neutral
MdTag014,6/25/2012 17:00,-156.3848,20.07238,6/25/2012 17:00,6/25/2012 7:00,6,2012,spring,Day,Hawai'i,leeward,6/25/2012 17:00,6/25/2012,1st Quarter,-0.1,Neutral,Neutral
MdTag014,6/25/2012 21:00,-156.4039,20.05996,6/25/2012 21:00,6/25/2012 11:00,6,2012,spring,Day,Hawai'i,leeward,6/25/2012 21:00,6/25/2012,1st Quarter,-0.1,Neutral,Neutral
MdTag014,6/26/2012 1:00,-156.4305,20.06179,6/26/2012 1:00,6/25/2012 15:00,6,2012,spring,Day,Hawai'i,leeward,6/26/2012 1:00,6/26/2012,1st Quarter,-0.1,Neutral,Neutral
MdTag014,6/26/2012 5:00,-156.4878,20.12476,6/26/2012 5:00,6/25/2012 19:00,6,2012,spring,Dusk,Kaho'olawe,leeward,6/26/2012 5:00,6/26/2012,1st Quarter,-0.1,Neutral,Neutral
MdTag014,6/26/2012 9:00,-156.5732,20.2317,6/26/2012 9:00,6/25/2012 23:00,6,2012,spring,Night,Kaho'olawe,leeward,6/26/2012 9:00,6/26/2012,1st Quarter,-0.1,Neutral,Neutral
MdTag014,6/26/2012 13:00,-156.6058,20.21053,6/26/2012 13:00,6/26/2012 3:00,6,2012,spring,Night,Kaho'olawe,leeward,6/26/2012 13:00,6/26/2012,1st Quarter,-0.1,Neutral,Neutral
MdTag014,6/26/2012 17:00,-156.6166,20.16457,6/26/2012 17:00,6/26/2012 7:00,6,2012,spring,Day,Kaho'olawe,leeward,6/26/2012 17:00,6/26/2012,1st Quarter,-0.1,Neutral,Neutral
MdTag014,6/26/2012 21:00,-156.6221,20.14381,6/26/2012 21:00,6/26/2012 11:00,6,2012,spring,Day,Kaho'olawe,leeward,6/26/2012 21:00,6/26/2012,1st Quarter,-0.1,Neutral,Neutral
MdTag014,6/27/2012 1:00,-156.61,20.13635,6/27/2012 1:00,6/26/2012 15:00,6,2012,spring,Day,Kaho'olawe,leeward,6/27/2012 1:00,6/27/2012,1st Quarter,-0.1,Neutral,Neutral
MdTag014,6/27/2012 5:00,-156.5544,20.10575,6/27/2012 5:00,6/26/2012 19:00,6,2012,spring,Dusk,Kaho'olawe,leeward,6/27/2012 5:00,6/27/2012,1st Quarter,-0.1,Neutral,Neutral
MdTag014,6/27/2012 9:00,-156.5007,20.07041,6/27/2012 9:00,6/26/2012 23:00,6,2012,spring,Night,Kaho'olawe,leeward,6/27/2012 9:00,6/27/2012,1st Quarter,-0.1,Neutral,Neutral
MdTag014,6/27/2012 13:00,-156.4815,20.03694,6/27/2012 13:00,6/27/2012 3:00,6,2012,spring,Night,Kaho'olawe,leeward,6/27/2012 13:00,6/27/2012,1st Quarter,-0.1,Neutral,Neutral
MdTag014,6/27/2012 17:00,-156.4345,19.99266,6/27/2012 17:00,6/27/2012 7:00,6,2012,spring,Day,Hawai'i,leeward,6/27/2012 17:00,6/27/2012,1st Quarter,-0.1,Neutral,Neutral
MdTag014,6/27/2012 21:00,-156.3493,20.03465,6/27/2012 21:00,6/27/2012 11:00,6,2012,spring,Day,Hawai'i,leeward,6/27/2012 21:00,6/27/2012,1st Quarter,-0.1,Neutral,Neutral
MdTag014,6/28/2012 1:00,-156.3279,20.02237,6/28/2012 1:00,6/27/2012 15:00,6,2012,spring,Day,Hawai'i,leeward,6/28/2012 1:00,6/28/2012,1st Quarter,-0.1,Neutral,Neutral
MdTag014,6/28/2012 5:00,-156.2755,20.0783,6/28/2012 5:00,6/27/2012 19:00,6,2012,spring,Dusk,Hawai'i,leeward,6/28/2012 5:00,6/28/2012,1st Quarter,-0.1,Neutral,Neutral
MdTag014,6/28/2012 9:00,-156.2201,20.11152,6/28/2012 9:00,6/27/2012 23:00,6,2012,spring,Night,Hawai'i,leeward,6/28/2012 9:00,6/28/2012,1st Quarter,-0.1,Neutral,Neutral
MdTag014,6/28/2012 13:00,-156.2491,20.13552,6/28/2012 13:00,6/28/2012 3:00,6,2012,spring,Night,Hawai'i,leeward,6/28/2012 13:00,6/28/2012,1st Quarter,-0.1,Neutral,Neutral
MdTag014,6/28/2012 17:00,-156.2957,20.16777,6/28/2012 17:00,6/28/2012 7:00,6,2012,spring,Day,Hawai'i,leeward,6/28/2012 17:00,6/28/2012,1st Quarter,-0.1,Neutral,Neutral
MdTag014,6/28/2012 21:00,-156.3419,20.20141,6/28/2012 21:00,6/28/2012 11:00,6,2012,spring,Day,Kaho'olawe,leeward,6/28/2012 21:00,6/28/2012,1st Quarter,-0.1,Neutral,Neutral
MdTag014,6/29/2012 1:00,-156.3829,20.20724,6/29/2012 1:00,6/28/2012 15:00,6,2012,spring,Day,Kaho'olawe,leeward,6/29/2012 1:00,6/29/2012,1st Quarter,-0.1,Neutral,Neutral
MdTag014,6/29/2012 5:00,-156.4323,20.19333,6/29/2012 5:00,6/28/2012 19:00,6,2012,spring,Dusk,Kaho'olawe,leeward,6/29/2012 5:00,6/29/2012,1st Quarter,-0.1,Neutral,Neutral
MdTag014,6/29/2012 9:00,-156.4661,20.17267,6/29/2012 9:00,6/28/2012 23:00,6,2012,spring,Night,Kaho'olawe,leeward,6/29/2012 9:00,6/29/2012,1st Quarter,-0.1,Neutral,Neutral
MdTag014,6/29/2012 13:00,-156.4833,20.10966,6/29/2012 13:00,6/29/2012 3:00,6,2012,spring,Night,Kaho'olawe,leeward,6/29/2012 13:00,6/29/2012,1st Quarter,-0.1,Neutral,Neutral
MdTag014,6/29/2012 17:00,-156.4943,20.07121,6/29/2012 17:00,6/29/2012 7:00,6,2012,spring,Day,Kaho'olawe,leeward,6/29/2012 17:00,6/29/2012,1st Quarter,-0.1,Neutral,Neutral
MdTag014,6/29/2012 21:00,-156.4919,20.09667,6/29/2012 21:00,6/29/2012 11:00,6,2012,spring,Day,Kaho'olawe,leeward,6/29/2012 21:00,6/29/2012,1st Quarter,-0.1,Neutral,Neutral
MdTag014,6/30/2012 1:00,-156.484,20.1426,6/30/2012 1:00,6/29/2012 15:00,6,2012,spring,Day,Kaho'olawe,leeward,6/30/2012 1:00,6/30/2012,Full Moon,-0.1,Neutral,Neutral
MdTag014,6/30/2012 5:00,-156.4745,20.1864,6/30/2012 5:00,6/29/2012 19:00,6,2012,spring,Dusk,Kaho'olawe,leeward,6/30/2012 5:00,6/30/2012,Full Moon,-0.1,Neutral,Neutral
MdTag014,6/30/2012 9:00,-156.4605,20.2173,6/30/2012 9:00,6/29/2012 23:00,6,2012,spring,Night,Kaho'olawe,leeward,6/30/2012 9:00,6/30/2012,Full Moon,-0.1,Neutral,Neutral
MdTag014,6/30/2012 13:00,-156.4402,20.23073,6/30/2012 13:00,6/30/2012 3:00,6,2012,spring,Night,Kaho'olawe,leeward,6/30/2012 13:00,6/30/2012,Full Moon,-0.1,Neutral,Neutral
MdTag014,6/30/2012 17:00,-156.416,20.22793,6/30/2012 17:00,6/30/2012 7:00,6,2012,spring,Day,Kaho'olawe,leeward,6/30/2012 17:00,6/30/2012,Full Moon,-0.1,Neutral,Neutral
MdTag014,6/30/2012 21:00,-156.3651,20.23204,6/30/2012 21:00,6/30/2012 11:00,6,2012,spring,Day,Kaho'olawe,leeward,6/30/2012 21:00,6/30/2012,Full Moon,-0.1,Neutral,Neutral
MdTag014,7/1/2012 1:00,-156.272,20.25988,7/1/2012 1:00,6/30/2012 15:00,7,2012,spring,Day,Maui,leeward,7/1/2012 1:00,7/1/2012,Full Moon,0.4,Neutral,Neutral
MdTag014,7/1/2012 5:00,-156.2015,20.30831,7/1/2012 5:00,6/30/2012 19:00,7,2012,spring,Dusk,Maui,leeward,7/1/2012 5:00,7/1/2012,Full Moon,0.4,Neutral,Neutral
MdTag014,7/1/2012 9:00,-156.1669,20.31753,7/1/2012 9:00,6/30/2012 23:00,7,2012,spring,Night,Hawai'i,leeward,7/1/2012 9:00,7/1/2012,Full Moon,0.4,Neutral,Neutral
MdTag014,7/1/2012 13:00,-156.1581,20.31247,7/1/2012 13:00,7/1/2012 3:00,7,2012,spring,Night,Hawai'i,leeward,7/1/2012 13:00,7/1/2012,Full Moon,0.4,Neutral,Neutral
MdTag014,7/1/2012 17:00,-156.1707,20.33974,7/1/2012 17:00,7/1/2012 7:00,7,2012,spring,Day,Maui,leeward,7/1/2012 17:00,7/1/2012,Full Moon,0.4,Neutral,Neutral
MdTag014,7/1/2012 21:00,-156.1258,20.33927,7/1/2012 21:00,7/1/2012 11:00,7,2012,spring,Day,Hawai'i,leeward,7/1/2012 21:00,7/1/2012,Full Moon,0.4,Neutral,Neutral
MdTag014,7/2/2012 1:00,-156.1705,20.30696,7/2/2012 1:00,7/1/2012 15:00,7,2012,spring,Day,Hawai'i,leeward,7/2/2012 1:00,7/2/2012,Full Moon,0.4,Neutral,Neutral
MdTag014,7/2/2012 5:00,-156.2579,20.29138,7/2/2012 5:00,7/1/2012 19:00,7,2012,spring,Dusk,Maui,leeward,7/2/2012 5:00,7/2/2012,Full Moon,0.4,Neutral,Neutral
MdTag014,7/2/2012 9:00,-156.3281,20.27943,7/2/2012 9:00,7/1/2012 23:00,7,2012,spring,Night,Maui,leeward,7/2/2012 9:00,7/2/2012,Full Moon,0.4,Neutral,Neutral
MdTag014,7/2/2012 13:00,-156.3745,20.25862,7/2/2012 13:00,7/2/2012 3:00,7,2012,spring,Night,Kaho'olawe,leeward,7/2/2012 13:00,7/2/2012,Full Moon,0.4,Neutral,Neutral
MdTag014,7/2/2012 17:00,-156.4136,20.2234,7/2/2012 17:00,7/2/2012 7:00,7,2012,spring,Day,Kaho'olawe,leeward,7/2/2012 17:00,7/2/2012,Full Moon,0.4,Neutral,Neutral
MdTag014,7/2/2012 21:00,-156.424,20.19264,7/2/2012 21:00,7/2/2012 11:00,7,2012,spring,Day,Kaho'olawe,leeward,7/2/2012 21:00,7/2/2012,Full Moon,0.4,Neutral,Neutral
MdTag014,7/3/2012 1:00,-156.4291,20.19084,7/3/2012 1:00,7/2/2012 15:00,7,2012,spring,Day,Kaho'olawe,leeward,7/3/2012 1:00,7/3/2012,Full Moon,0.4,Neutral,Neutral
MdTag014,7/3/2012 5:00,-156.4358,20.19425,7/3/2012 5:00,7/2/2012 19:00,7,2012,spring,Dusk,Kaho'olawe,leeward,7/3/2012 5:00,7/3/2012,Full Moon,0.4,Neutral,Neutral
MdTag014,7/3/2012 9:00,-156.4426,20.19617,7/3/2012 9:00,7/2/2012 23:00,7,2012,spring,Night,Kaho'olawe,leeward,7/3/2012 9:00,7/3/2012,Full Moon,0.4,Neutral,Neutral
MdTag014,7/3/2012 13:00,-156.4301,20.18604,7/3/2012 13:00,7/3/2012 3:00,7,2012,spring,Night,Kaho'olawe,leeward,7/3/2012 13:00,7/3/2012,Full Moon,0.4,Neutral,Neutral
MdTag014,7/3/2012 17:00,-156.4058,20.18572,7/3/2012 17:00,7/3/2012 7:00,7,2012,spring,Day,Kaho'olawe,leeward,7/3/2012 17:00,7/3/2012,Full Moon,0.4,Neutral,Neutral
MdTag014,7/3/2012 21:00,-156.3778,20.1864,7/3/2012 21:00,7/3/2012 11:00,7,2012,spring,Day,Kaho'olawe,leeward,7/3/2012 21:00,7/3/2012,Full Moon,0.4,Neutral,Neutral
MdTag014,7/4/2012 1:00,-156.3547,20.1705,7/4/2012 1:00,7/3/2012 15:00,7,2012,spring,Day,Kaho'olawe,leeward,7/4/2012 1:00,7/4/2012,Full Moon,0.4,Neutral,Neutral
