animal,ptt,datetime_utc,longitud,latitude,LC,error_radius,ellipse_orient,semi_major,semi_minor,LocType,sat_count
MdTag013,94809,6/18/2012 20:08,-156.05489,18.75893,L0,1875,154,5496,639,Kalman smoothed,NA
MdTag013,94809,6/18/2012 20:25,-156.05622,18.7599,LA,2792,80,3857,2020,Kalman smoothed,NA
MdTag013,94809,6/19/2012 5:43,-156.08754,18.74819,LA,7162,148,67666,758,Kalman smoothed,NA
MdTag013,94809,6/19/2012 7:17,-156.11527,18.77234,LA,2441,54,5873,1014,Kalman smoothed,NA
MdTag013,94809,6/19/2012 7:35,-156.11211,18.76634,L0,3724,53,21797,636,Kalman smoothed,NA
MdTag013,94809,6/19/2012 14:47,-156.14012,18.76805,L1,731,18,2930,182,Kalman smoothed,NA
MdTag013,94809,6/19/2012 18:14,-156.10982,18.72854,L2,395,149,937,166,Kalman smoothed,NA
MdTag013,94809,6/19/2012 18:56,-156.09899,18.72506,LB,2176,106,2272,2084,Kalman smoothed,NA
MdTag013,94809,6/19/2012 23:39,-156.02957,18.70091,L1,751,75,11507,49,Kalman smoothed,NA
MdTag013,94809,6/20/2012 1:07,-156.02811,18.70518,L3,138,67,294,64,Kalman smoothed,NA
MdTag013,94809,6/20/2012 1:16,-156.02364,18.70469,L1,589,177,1575,220,Kalman smoothed,NA
MdTag013,94809,6/20/2012 6:10,-156.05108,18.63553,L2,350,159,639,191,Kalman smoothed,NA
MdTag013,94809,6/20/2012 18:08,-156.11874,18.54374,LB,2179,126,2453,1934,Kalman smoothed,NA
MdTag013,94809,6/20/2012 18:38,-156.1148,18.55053,L1,1033,169,3201,333,Kalman smoothed,NA
MdTag013,94809,6/20/2012 23:13,-156.21792,18.56549,LB,1614,5,2421,1075,Kalman smoothed,NA
MdTag013,94809,6/20/2012 23:23,-156.22488,18.56773,L1,942,131,2168,409,Kalman smoothed,NA
MdTag013,94809,6/21/2012 1:28,-156.25599,18.54047,L0,2271,53,12540,411,Kalman smoothed,NA
MdTag013,94809,6/21/2012 5:18,-156.35189,18.56232,LB,2393,130,9590,597,Kalman smoothed,NA
MdTag013,94809,6/21/2012 5:51,-156.35623,18.57666,LB,3563,105,12065,1052,Kalman smoothed,NA
MdTag013,94809,6/21/2012 17:47,-156.37436,18.51802,LB,3675,112,6923,1950,Kalman smoothed,NA
MdTag013,94809,6/21/2012 18:12,-156.37978,18.51703,L1,1160,104,12009,112,Kalman smoothed,NA
MdTag013,94809,6/21/2012 19:35,-156.37081,18.50325,L0,2391,88,29607,193,Kalman smoothed,NA
MdTag013,94809,6/22/2012 5:05,-156.38234,18.65786,LB,2324,90,6367,848,Kalman smoothed,NA
MdTag013,94809,6/22/2012 5:19,-156.38879,18.66172,L0,2174,89,41446,114,Kalman smoothed,NA
MdTag013,94809,6/22/2012 6:27,-156.39665,18.66846,L0,5333,22,7488,3798,Kalman smoothed,NA
MdTag013,94809,6/22/2012 6:46,-156.41122,18.67081,L2,444,64,1714,115,Kalman smoothed,NA
MdTag013,94809,6/22/2012 7:05,-156.40684,18.6714,LB,2344,88,2561,2144,Kalman smoothed,NA
MdTag013,94809,6/22/2012 19:01,-156.24378,18.70153,L0,2965,84,9908,887,Kalman smoothed,NA
MdTag013,94809,6/22/2012 19:20,-156.24443,18.72037,L0,3624,21,9359,1403,Kalman smoothed,NA
MdTag013,94809,6/23/2012 6:38,-156.2313,18.64804,L1,930,10,1608,537,Kalman smoothed,NA
MdTag013,94809,6/23/2012 6:39,-156.23073,18.6477,L1,952,7,2780,326,Kalman smoothed,NA
MdTag013,94809,6/23/2012 14:47,-156.20146,18.66448,LB,833,109,915,758,Kalman smoothed,NA
MdTag013,94809,6/23/2012 14:49,-156.20116,18.66468,L3,108,124,173,67,Kalman smoothed,NA
MdTag013,94809,6/23/2012 17:31,-156.16815,18.72196,L0,2774,127,16131,477,Kalman smoothed,NA
MdTag013,94809,6/23/2012 19:11,-156.1216,18.76479,L0,2164,99,28888,162,Kalman smoothed,NA
MdTag013,94809,6/23/2012 20:23,-156.12807,18.77921,LB,5305,97,6237,4511,Kalman smoothed,NA
MdTag013,94809,6/24/2012 7:20,-156.18032,18.71666,LB,9492,114,10596,8502,Kalman smoothed,NA
MdTag013,94809,6/24/2012 14:20,-156.20902,18.67486,LB,1571,127,3335,740,Kalman smoothed,NA
MdTag013,94809,6/24/2012 14:39,-156.21014,18.67154,L0,2777,130,8538,903,Kalman smoothed,NA
MdTag013,94809,6/24/2012 18:37,-156.20742,18.6338,LB,2489,98,8566,723,Kalman smoothed,NA
MdTag013,94809,6/24/2012 18:52,-156.20739,18.63246,L0,17896,97,259728,1233,Kalman smoothed,NA
MdTag013,94809,6/25/2012 1:36,-156.20885,18.65236,LA,8240,105,30702,2211,Kalman smoothed,NA
MdTag013,94809,6/25/2012 5:53,-156.21175,18.70604,L1,538,129,1981,146,Kalman smoothed,NA
MdTag013,94809,6/25/2012 6:08,-156.21285,18.71438,L2,395,12,1114,140,Kalman smoothed,NA
MdTag013,94809,6/25/2012 7:48,-156.20064,18.70254,LA,3310,104,7641,1433,Kalman smoothed,NA
MdTag013,94809,6/25/2012 14:01,-156.07095,18.759,L0,3005,28,5645,1599,Kalman smoothed,NA
MdTag013,94809,6/25/2012 14:30,-156.07023,18.77006,L0,3426,98,9650,1216,Kalman smoothed,NA
MdTag013,94809,6/25/2012 18:24,-156.04968,18.8851,L0,1866,81,13871,251,Kalman smoothed,NA
MdTag013,94809,6/25/2012 18:48,-156.04372,18.90082,L0,3098,122,18596,516,Kalman smoothed,NA
MdTag013,94809,6/25/2012 23:56,-155.98936,18.99507,LA,4759,93,9679,2339,Kalman smoothed,NA
MdTag013,94809,6/26/2012 5:31,-155.9392,19.07311,L1,661,79,7154,61,Kalman smoothed,NA
MdTag013,94809,6/26/2012 5:57,-155.92473,19.08575,L1,777,150,3368,179,Kalman smoothed,NA
MdTag013,94809,6/26/2012 6:47,-155.92587,19.06939,L0,1618,97,7172,365,Kalman smoothed,NA
MdTag013,94809,6/26/2012 7:35,-155.92399,19.07909,L0,1751,95,4555,673,Kalman smoothed,NA
MdTag013,94809,6/26/2012 14:20,-155.95492,19.13272,L0,4328,87,15413,1215,Kalman smoothed,NA
MdTag013,94809,6/26/2012 17:58,-155.9476,19.23907,LA,3157,73,3967,2511,Kalman smoothed,NA
MdTag013,94809,6/26/2012 18:35,-155.94913,19.24674,L1,520,82,3002,90,Kalman smoothed,NA
MdTag013,94809,6/26/2012 20:08,-156.0018,19.29339,L0,2327,100,11445,473,Kalman smoothed,NA
MdTag013,94809,6/26/2012 20:57,-155.98013,19.30465,L0,4023,101,23972,675,Kalman smoothed,NA
MdTag013,94809,6/26/2012 23:52,-155.94292,19.35306,L0,2479,95,16212,379,Kalman smoothed,NA
MdTag013,94809,6/27/2012 5:02,-155.97702,19.41178,L1,1146,87,12145,108,Kalman smoothed,NA
MdTag013,94809,6/27/2012 5:47,-155.96885,19.41377,LB,1371,83,2277,825,Kalman smoothed,NA
MdTag013,94809,6/27/2012 6:23,-155.96837,19.41883,LA,1241,68,1736,887,Kalman smoothed,NA
MdTag013,94809,6/27/2012 6:44,-155.96906,19.42471,LB,1867,75,2689,1295,Kalman smoothed,NA
MdTag013,94809,6/27/2012 7:29,-155.97074,19.436,LA,975,90,2968,320,Kalman smoothed,NA
MdTag013,94809,6/27/2012 14:07,-155.97468,19.48468,L1,706,104,5663,88,Kalman smoothed,NA
MdTag013,94809,6/27/2012 17:30,-156.02742,19.59572,L1,517,95,5036,53,Kalman smoothed,NA
MdTag013,94809,6/27/2012 18:14,-156.03784,19.6172,LB,1002,92,1226,818,Kalman smoothed,NA
MdTag013,94809,6/27/2012 20:35,-156.07099,19.68585,L1,511,153,593,439,Kalman smoothed,NA
MdTag013,94809,6/27/2012 23:35,-156.10318,19.80946,LB,4466,50,4768,4182,Kalman smoothed,NA
MdTag013,94809,6/27/2012 23:52,-156.10077,19.82307,L2,392,58,1227,125,Kalman smoothed,NA
MdTag013,94809,6/28/2012 5:37,-156.11399,20.03233,L1,582,81,3164,107,Kalman smoothed,NA
MdTag013,94809,6/28/2012 6:03,-156.1146,20.04882,LB,699,73,750,651,Kalman smoothed,NA
MdTag013,94809,6/28/2012 6:22,-156.11455,20.05844,L1,1120,29,4046,310,Kalman smoothed,NA
MdTag013,94809,6/28/2012 7:15,-156.10946,20.08261,L2,334,47,1888,59,Kalman smoothed,NA
MdTag013,94809,6/28/2012 7:45,-156.09893,20.08973,L1,1425,82,14816,137,Kalman smoothed,NA
MdTag013,94809,6/28/2012 18:49,-156.11679,20.39336,L2,260,175,316,213,Kalman smoothed,NA
MdTag013,94809,6/29/2012 1:05,-156.0371,20.57436,L1,912,63,5696,146,Kalman smoothed,NA
MdTag013,94809,6/29/2012 1:22,-156.03338,20.57088,LA,820,157,1391,483,Kalman smoothed,NA
MdTag013,94809,6/29/2012 5:22,-155.94024,20.67401,L2,315,153,472,209,Kalman smoothed,NA
MdTag013,94809,6/29/2012 5:56,-155.92384,20.68761,L3,232,103,401,134,Kalman smoothed,NA
MdTag013,94809,6/29/2012 7:01,-155.9061,20.71218,LB,1467,95,1866,1152,Kalman smoothed,NA
MdTag013,94809,6/29/2012 7:22,-155.90579,20.71551,L2,448,19,1538,130,Kalman smoothed,NA
MdTag013,94809,6/29/2012 17:57,-155.80243,20.83472,LA,585,86,935,365,Kalman smoothed,NA
MdTag013,94809,6/29/2012 18:24,-155.80258,20.86067,L1,621,143,697,553,Kalman smoothed,NA
MdTag013,94809,6/29/2012 19:36,-155.76869,20.85803,L2,406,125,969,170,Kalman smoothed,NA
MdTag013,94809,6/29/2012 23:16,-155.80564,20.91542,LA,3085,29,8516,1117,Kalman smoothed,NA
MdTag013,94809,6/30/2012 1:02,-155.87188,20.92875,L0,2591,90,4051,1657,Kalman smoothed,NA
MdTag013,94809,6/30/2012 1:11,-155.87738,20.9237,L1,1083,144,3156,371,Kalman smoothed,NA
MdTag013,94809,6/30/2012 5:10,-155.95451,20.97853,L1,1268,160,3523,456,Kalman smoothed,NA
MdTag013,94809,6/30/2012 5:31,-155.95181,20.96374,L0,4177,72,18820,927,Kalman smoothed,NA
MdTag013,94809,6/30/2012 6:54,-155.98118,20.96741,L1,813,94,2738,241,Kalman smoothed,NA
MdTag013,94809,6/30/2012 7:02,-155.98551,20.96491,L2,258,89,350,189,Kalman smoothed,NA
MdTag013,94809,6/30/2012 18:00,-156.08745,21.03981,L1,969,102,7880,119,Kalman smoothed,NA
MdTag013,94809,6/30/2012 19:22,-156.12038,21.0733,L2,494,94,1018,239,Kalman smoothed,NA
MdTag013,94809,6/30/2012 19:25,-156.12088,21.07424,LB,2102,91,2317,1906,Kalman smoothed,NA
MdTag013,94809,7/1/2012 1:01,-156.17709,21.18398,LB,12636,77,17103,9335,Kalman smoothed,NA
MdTag013,94809,7/1/2012 5:12,-156.22122,21.27219,L3,108,90,238,49,Kalman smoothed,NA
MdTag013,94809,7/1/2012 6:43,-156.2922,21.28303,L3,199,139,246,160,Kalman smoothed,NA
MdTag013,94809,7/1/2012 6:49,-156.29528,21.28516,LB,976,106,1077,884,Kalman smoothed,NA
MdTag013,94809,7/1/2012 14:56,-156.36538,21.35283,L0,5708,99,53933,604,Kalman smoothed,NA
MdTag013,94809,7/1/2012 17:28,-156.3673,21.38141,LB,2091,86,2730,1601,Kalman smoothed,NA
MdTag013,94809,7/1/2012 19:16,-156.33098,21.39113,L1,787,42,1506,411,Kalman smoothed,NA
MdTag013,94809,7/2/2012 6:18,-156.21108,21.27771,LB,8204,68,10722,6276,Kalman smoothed,NA
MdTag013,94809,7/2/2012 8:00,-156.16283,21.2524,LB,7651,62,12945,4522,Kalman smoothed,NA
MdTag013,94809,7/2/2012 14:51,-156.07398,21.15858,LB,6365,90,8191,4946,Kalman smoothed,NA
MdTag013,94809,7/2/2012 18:48,-156.12573,21.16203,LB,3890,156,33107,457,Kalman smoothed,NA
MdTag013,94809,7/2/2012 19:05,-156.11961,21.15024,LB,2986,154,6189,1440,Kalman smoothed,NA
MdTag013,94809,7/2/2012 20:29,-156.13343,21.16776,L1,634,81,1656,242,Kalman smoothed,NA
MdTag013,94809,7/2/2012 20:38,-156.13705,21.1704,LB,2149,64,2544,1814,Kalman smoothed,NA
MdTag013,94809,7/3/2012 1:37,-156.07681,21.07707,LA,8000,71,24301,2633,Kalman smoothed,NA
MdTag013,94809,7/3/2012 6:02,-156.08284,21.1259,LB,2274,69,2678,1930,Kalman smoothed,NA
MdTag013,94809,7/3/2012 6:06,-156.08301,21.12658,L2,381,60,1184,122,Kalman smoothed,NA
MdTag013,94809,7/3/2012 6:12,-156.09031,21.11543,L2,450,73,2379,85,Kalman smoothed,NA
MdTag013,94809,7/3/2012 7:35,-156.09576,21.11583,LA,2040,58,2510,1657,Kalman smoothed,NA
MdTag013,94809,7/3/2012 7:57,-156.09691,21.11244,L1,774,45,3005,199,Kalman smoothed,NA
MdTag013,94809,7/3/2012 18:28,-156.05188,21.23319,L2,458,82,1476,142,Kalman smoothed,NA
MdTag013,94809,7/3/2012 18:29,-156.04919,21.23209,L1,871,78,1091,695,Kalman smoothed,NA
MdTag013,94809,7/3/2012 18:47,-156.03924,21.22766,L2,260,89,568,119,Kalman smoothed,NA
MdTag013,94809,7/4/2012 5:37,-155.97378,21.33128,L0,3725,6,6164,2250,Kalman smoothed,NA
MdTag013,94809,7/4/2012 6:02,-155.95757,21.35036,L2,339,43,745,154,Kalman smoothed,NA
MdTag013,94809,7/4/2012 7:20,-155.93036,21.36699,L3,221,154,268,181,Kalman smoothed,NA
MdTag013,94809,7/4/2012 7:39,-155.92742,21.3733,LB,1304,84,1483,1145,Kalman smoothed,NA
MdTag013,94809,7/4/2012 14:27,-155.87607,21.43901,L1,1434,65,4221,487,Kalman smoothed,NA
MdTag013,94809,7/4/2012 18:31,-155.86271,21.37745,L0,4279,86,50850,360,Kalman smoothed,NA
MdTag013,94809,7/4/2012 20:16,-155.84734,21.35381,L1,725,162,2077,253,Kalman smoothed,NA
MdTag013,94809,7/5/2012 1:39,-156.01368,21.32677,LB,3132,59,6148,1595,Kalman smoothed,NA
MdTag013,94809,7/5/2012 5:52,-156.11939,21.26339,L1,833,89,5640,123,Kalman smoothed,NA
MdTag013,94809,7/5/2012 7:32,-156.14859,21.23281,L2,429,39,710,259,Kalman smoothed,NA
MdTag013,94809,7/5/2012 14:17,-156.36315,21.28954,L3,220,144,479,101,Kalman smoothed,NA
MdTag013,94809,7/5/2012 17:39,-156.35743,21.30865,L0,6223,82,70525,549,Kalman smoothed,NA
MdTag013,94809,7/5/2012 19:22,-156.36237,21.28888,L0,2574,83,5464,1212,Kalman smoothed,NA
MdTag013,94809,7/5/2012 19:24,-156.3622,21.28795,L1,778,87,3873,156,Kalman smoothed,NA
MdTag013,94809,7/5/2012 23:52,-156.42015,21.33227,L2,480,23,1011,227,Kalman smoothed,NA
MdTag013,94809,7/6/2012 1:34,-156.41558,21.2708,LA,1456,56,8402,252,Kalman smoothed,NA
MdTag013,94809,7/6/2012 5:39,-156.41227,21.29481,LA,2387,168,20480,278,Kalman smoothed,NA
MdTag013,94809,7/6/2012 7:21,-156.45159,21.30329,L1,765,26,1318,443,Kalman smoothed,NA
MdTag013,94809,7/6/2012 14:07,-156.52105,21.41488,L1,902,144,4396,185,Kalman smoothed,NA
MdTag013,94809,7/6/2012 14:33,-156.52202,21.42057,LB,1356,0,7556,243,Kalman smoothed,NA
MdTag013,94809,7/6/2012 17:17,-156.48464,21.44779,LA,2194,109,13440,358,Kalman smoothed,NA
MdTag013,94809,7/6/2012 18:10,-156.51613,21.43181,LA,2349,28,14790,373,Kalman smoothed,NA
MdTag013,94809,7/6/2012 19:52,-156.47569,21.39958,LB,2830,165,4862,1647,Kalman smoothed,NA
MdTag013,94809,7/6/2012 20:49,-156.47983,21.37026,L1,1268,168,3037,529,Kalman smoothed,NA
MdTag013,94809,7/6/2012 23:43,-156.45639,21.34909,L1,973,97,1883,502,Kalman smoothed,NA
MdTag013,94809,7/6/2012 23:55,-156.45293,21.35107,L0,3309,73,25642,427,Kalman smoothed,NA
MdTag013,94809,7/7/2012 1:18,-156.4706,21.32612,LB,5144,50,6208,4262,Kalman smoothed,NA
MdTag013,94809,7/7/2012 6:10,-156.51287,21.31326,L3,185,77,234,145,Kalman smoothed,NA
MdTag013,94809,7/7/2012 7:52,-156.55656,21.32988,LB,2613,88,2773,2461,Kalman smoothed,NA
MdTag013,94809,7/7/2012 14:10,-156.75563,21.31197,LA,1348,0,8939,203,Kalman smoothed,NA
MdTag013,94809,7/7/2012 18:02,-156.73877,21.29657,LB,1768,98,3228,968,Kalman smoothed,NA
MdTag013,94809,7/7/2012 18:33,-156.75184,21.30333,LB,1413,102,5066,394,Kalman smoothed,NA
MdTag013,94809,7/7/2012 18:50,-156.74917,21.30215,LB,1040,103,2098,515,Kalman smoothed,NA
MdTag013,94809,7/7/2012 20:26,-156.7336,21.29794,LA,626,140,2966,132,Kalman smoothed,NA
MdTag013,94809,7/7/2012 23:28,-156.73203,21.33287,LB,2225,76,5906,838,Kalman smoothed,NA
MdTag013,94809,7/7/2012 23:44,-156.73465,21.33597,L0,5084,75,23157,1116,Kalman smoothed,NA
MdTag013,94809,7/8/2012 5:15,-156.75669,21.31998,LB,2674,70,4009,1783,Kalman smoothed,NA
MdTag013,94809,7/8/2012 5:48,-156.7599,21.31725,L1,831,66,7265,95,Kalman smoothed,NA
MdTag013,94809,7/8/2012 5:59,-156.76071,21.32064,L0,2802,163,4286,1831,Kalman smoothed,NA
MdTag013,94809,7/8/2012 7:39,-156.7866,21.28928,L0,2163,78,41372,113,Kalman smoothed,NA
MdTag013,94809,7/8/2012 17:43,-156.88932,21.29881,LB,5897,64,7031,4945,Kalman smoothed,NA
MdTag013,94809,7/8/2012 19:27,-156.94839,21.2619,L0,4089,28,14869,1124,Kalman smoothed,NA
MdTag013,94809,7/8/2012 20:06,-156.92905,21.28925,L2,434,96,1936,97,Kalman smoothed,NA
MdTag013,94809,7/8/2012 23:19,-156.94848,21.27321,LB,2448,86,3265,1835,Kalman smoothed,NA
MdTag013,94809,7/8/2012 23:36,-156.95379,21.27347,L0,2892,36,8873,942,Kalman smoothed,NA
MdTag013,94809,7/9/2012 1:01,-156.94282,21.31883,LB,6535,77,24985,1709,Kalman smoothed,NA
MdTag013,94809,7/9/2012 5:16,-156.8935,21.28951,LA,3802,99,4407,3280,Kalman smoothed,NA
MdTag013,94809,7/9/2012 7:02,-156.87247,21.28886,L0,1848,14,3344,1021,Kalman smoothed,NA
MdTag013,94809,7/9/2012 7:16,-156.8964,21.28987,L0,1671,52,7728,361,Kalman smoothed,NA
MdTag013,94809,7/9/2012 17:32,-156.85538,21.29136,LB,10130,68,16387,6261,Kalman smoothed,NA
MdTag013,94809,7/9/2012 19:14,-156.81076,21.30697,LB,3666,62,16647,807,Kalman smoothed,NA
MdTag013,94809,7/9/2012 19:24,-156.80705,21.29988,LB,628,66,1242,317,Kalman smoothed,NA
MdTag013,94809,7/9/2012 19:48,-156.79779,21.28427,L0,2870,107,21381,385,Kalman smoothed,NA
MdTag013,94809,7/9/2012 23:26,-156.8169,21.27372,L0,3504,167,16907,726,Kalman smoothed,NA
MdTag013,94809,7/10/2012 1:09,-156.82308,21.29913,LB,5926,98,6587,5330,Kalman smoothed,NA
MdTag013,94809,7/10/2012 5:03,-156.83526,21.33845,LB,4922,44,6991,3465,Kalman smoothed,NA
MdTag013,94809,7/10/2012 6:55,-156.82874,21.3653,L1,502,39,1667,151,Kalman smoothed,NA
MdTag013,94809,7/10/2012 14:36,-156.81916,21.30484,L2,347,145,765,157,Kalman smoothed,NA
MdTag013,94809,7/10/2012 17:29,-156.79905,21.32948,L0,14199,130,40349,4996,Kalman smoothed,NA
MdTag013,94809,7/10/2012 19:03,-156.80576,21.29563,LB,2582,68,4332,1538,Kalman smoothed,NA
MdTag013,94809,7/10/2012 19:05,-156.80781,21.2961,LA,202,98,861,47,Kalman smoothed,NA
MdTag013,94809,7/11/2012 6:15,-156.93223,21.40168,L3,246,99,287,210,Kalman smoothed,NA
MdTag013,94809,7/11/2012 6:17,-156.92821,21.40286,L3,246,61,710,85,Kalman smoothed,NA
MdTag013,94809,7/11/2012 8:00,-156.94943,21.41152,LB,4531,91,5601,3665,Kalman smoothed,NA
MdTag013,94809,7/11/2012 14:13,-157.02605,21.4446,L1,628,47,2810,140,Kalman smoothed,NA
MdTag013,94809,7/11/2012 14:50,-157.0426,21.43243,LA,1326,62,5743,306,Kalman smoothed,NA
MdTag013,94809,7/11/2012 18:38,-157.12929,21.38262,L0,1836,85,10661,316,Kalman smoothed,NA
